Freq(Hz),Eq=(1-S11)/(1+S11)(DB),Eq=(1-S11)/(1+S11)(DEG),S11(DB),S11(DEG),S12(DB),S12(DEG),S21(DB),S21(DEG),S22(DB),S22(DEG)
155003437.5,-32.561813,48.467884,-0.27114004,-2.0200567,-80.348083,144.35208,-86.041977,77.657898,-1.0501997,63.837681
155004375,-32.534695,48.584732,-0.27136025,-2.0300279,-83.109993,-33.1106,-77.418076,-94.3283,-1.0530566,63.834137
155005312.5,-32.549717,48.706261,-0.27023908,-2.0303028,-78.12307,-67.885162,-80.680748,-124.32703,-1.0508556,63.835228
155006250,-32.532734,48.786247,-0.27033684,-2.0367672,-79.83535,126.33245,-88.846306,-150.78401,-1.0502138,63.827347
155007187.5,-32.539406,48.766376,-0.27023634,-2.0345852,-86.894211,8.2603903,-80.891632,27.358677,-1.0511067,63.815071
155008125,-32.553997,48.51123,-0.27115193,-2.0232284,-79.828606,-107.67051,-88.011459,14.164503,-1.0519139,63.802097
155009062.5,-32.537308,48.606831,-0.27115992,-2.0301068,-79.305435,162.46695,-80.785355,-135.87666,-1.0520959,63.805161
155010000,-32.529842,48.596737,-0.27144727,-2.031538,-77.100494,-71.155746,-84.6922,10.713853,-1.0514657,63.809376
155010937.5,-32.513733,48.508919,-0.27242368,-2.0325596,-93.19249,144.93649,-81.33651,-66.976265,-1.0515199,63.800205
155011875,-32.550472,48.647137,-0.27053317,-2.0282867,-87.272507,150.54199,-88.62825,-135.66893,-1.0511601,63.784084
155012812.5,-32.554386,48.515385,-0.27111751,-2.023267,-91.871216,-54.059696,-86.648018,7.1691637,-1.0522517,63.78437
155013750,-32.527393,48.72493,-0.27083364,-2.0361111,-78.379257,172.60014,-84.705681,25.489239,-1.0511403,63.781372
155014687.5,-32.557285,48.50386,-0.27108884,-2.022233,-75.814163,-165.49739,-83.858452,84.865768,-1.0511879,63.775486
155015625,-32.561909,48.619484,-0.27032551,-2.0247569,-78.282837,-23.336615,-86.127167,-36.99477,-1.0518451,63.760227
155016562.5,-32.565575,48.535206,-0.27066264,-2.0212793,-85.095108,-56.760483,-79.266602,67.555717,-1.0521315,63.752384
155017500,-32.539612,48.63599,-0.2709313,-2.0304773,-85.656021,-99.306412,-78.568092,59.964184,-1.0510467,63.75996
155018437.5,-32.564774,48.659168,-0.27002373,-2.0253224,-81.189743,176.74706,-82.198143,57.209175,-1.0512125,63.748695
155019375,-32.53788,48.770512,-0.27026153,-2.0350716,-74.993408,-74.107033,-84.545227,136.0213,-1.0515995,63.747932
155020312.5,-32.532852,48.636044,-0.27114192,-2.0320604,-86.179802,121.30546,-81.466156,-77.167427,-1.0517906,63.736336
155021250,-32.569736,48.771492,-0.26926738,-2.0276499,-78.440903,178.59233,-90.248901,-57.141438,-1.0508746,63.730114
155022187.5,-32.541016,48.674572,-0.27068022,-2.0313513,-78.930527,65.013809,-81.330856,-146.6393,-1.0519024,63.717484
155023125,-32.544952,48.771648,-0.27003565,-2.0334506,-83.609474,85.987495,-79.507423,83.412773,-1.0515195,63.725494
155024062.5,-32.540462,48.681812,-0.27065855,-2.0317066,-84.055321,-141.86922,-78.550598,20.830662,-1.0514295,63.716034
155025000,-32.537266,48.758247,-0.2703467,-2.0348341,-76.425453,177.38655,-79.296013,15.210546,-1.0516113,63.721321
155025937.5,-32.528648,48.573795,-0.27160782,-2.0310998,-80.392563,159.22762,-83.59523,-114.25705,-1.0512705,63.7048
155026875,-32.529175,48.563652,-0.27164599,-2.0306606,-77.692276,-170.58359,-78.593582,-101.74801,-1.0513755,63.68681
155027812.5,-32.530407,48.609333,-0.27136195,-2.0317993,-81.307495,78.629776,-88.543121,-137.04817,-1.051704,63.6982
155028750,-32.528313,48.576324,-0.27160484,-2.0312576,-79.465149,-104.72323,-87.7631,-99.103867,-1.0517009,63.687805
155029687.5,-32.548008,48.808437,-0.26974264,-2.0338769,-75.326439,-72.778893,-77.388527,-139.08832,-1.0514301,63.667007
155030625,-32.534416,48.743782,-0.27051336,-2.0350521,-80.318115,83.7593,-91.657425,175.73409,-1.051964,63.672302
155031562.5,-32.538139,48.469639,-0.27187026,-2.0256259,-94.043861,36.887005,-79.180199,76.769707,-1.0523654,63.66687
155032500,-32.545734,48.711319,-0.27033585,-2.0313919,-84.38562,-113.81771,-84.521591,-57.507721,-1.0521768,63.655357
155033437.5,-32.558323,48.589558,-0.27059749,-2.0246615,-79.052971,-94.894081,-84.260773,136.44673,-1.0525533,63.654037
155034375,-32.539673,48.538212,-0.27145445,-2.0274115,-92.295685,13.29445,-87.050835,170.14291,-1.0520688,63.648449
155035312.5,-32.513885,48.639332,-0.27171662,-2.0366063,-79.08287,59.750893,-77.107849,176.8351,-1.0517888,63.63348
155036250,-32.533859,48.641163,-0.271083,-2.0319848,-84.510925,96.14254,-84.855209,58.470688,-1.0512905,63.634918
155037187.5,-32.539295,48.648441,-0.27087432,-2.0309396,-85.504333,23.197638,-81.832733,-26.893679,-1.0506426,63.624607
155038125,-32.530457,48.657944,-0.27109888,-2.0333049,-89.823051,-22.462093,-81.838844,76.711769,-1.0531729,63.622845
155039062.5,-32.516155,48.642815,-0.27162695,-2.0361836,-81.250206,82.26532,-81.210953,-34.648315,-1.0524184,63.619495
155040000,-32.52713,48.61795,-0.27141783,-2.0328345,-83.085907,-62.446468,-74.186699,-76.428673,-1.0516505,63.615528
155040937.5,-32.52964,48.510292,-0.271918,-2.0288818,-83.50396,171.20503,-83.156845,112.65319,-1.0526685,63.601513
155041875,-32.512985,48.558296,-0.27218133,-2.0342815,-79.921295,104.55354,-80.557037,-32.070957,-1.0525762,63.600174
155042812.5,-32.533058,48.538754,-0.27165827,-2.0289733,-90.922371,85.649086,-77.905716,15.601452,-1.0526077,63.589993
155043750,-32.528694,48.637741,-0.27126256,-2.0330868,-90.225708,137.04234,-86.249123,-125.31689,-1.0528501,63.581959
155044687.5,-32.546181,48.553604,-0.27116874,-2.0263731,-81.269089,-150.28217,-82.023636,11.065554,-1.0518688,63.57872
155045625,-32.504807,48.553661,-0.27246261,-2.0360532,-85.593491,-57.370625,-92.193512,-23.016706,-1.0523483,63.580406
155046562.5,-32.550564,48.49078,-0.27136859,-2.0233901,-81.345718,23.463675,-89.616203,62.099842,-1.0531468,63.570633
155047500,-32.55415,48.669563,-0.27029833,-2.0281258,-84.539459,-129.41054,-78.541046,159.65034,-1.0523299,63.561241
155048437.5,-32.517738,48.738434,-0.27106181,-2.0387969,-84.450432,69.392418,-77.621262,-176.14551,-1.0514379,63.55946
155049375,-32.515854,48.544575,-0.27216536,-2.03318,-83.271889,97.562973,-90.114449,-90.024422,-1.0525287,63.561298
155050312.5,-32.540627,48.637486,-0.27089173,-2.030287,-86.141838,96.044144,-89.934174,98.414444,-1.0513293,63.546482
155051250,-32.509914,48.702618,-0.2714994,-2.0395164,-83.806396,-162.25931,-82.393623,-50.155766,-1.0523905,63.54295
155052187.5,-32.52676,48.688927,-0.27104732,-2.0351369,-85.57206,-144.63609,-83.523514,-56.175488,-1.0509585,63.539692
155053125,-32.523136,48.731312,-0.27093196,-2.0373082,-98.341476,-108.84464,-82.762192,77.036301,-1.0538362,63.532425
155054062.5,-32.513454,48.673119,-0.27154788,-2.0377636,-81.755104,94.584221,-87.229675,-99.662926,-1.0523893,63.51815
155055000,-32.503426,48.608967,-0.27220774,-2.0381107,-84.84816,73.091728,-83.846619,12.520562,-1.0525231,63.511524
155055937.5,-32.502613,48.778584,-0.27131698,-2.0436058,-78.409515,62.360653,-83.812531,-130.01897,-1.051466,63.514027
155056875,-32.528755,48.680618,-0.27102986,-2.0344102,-84.112892,94.202385,-103.78194,-147.53531,-1.0523814,63.502079
155057812.5,-32.499489,48.528957,-0.27276263,-2.0365255,-81.23333,63.726498,-106.47039,-113.42088,-1.0534931,63.499649
155058750,-32.4995,48.448029,-0.2731981,-2.0339804,-79.086632,-58.70726,-78.298508,-128.29558,-1.0514766,63.490009
155059687.5,-32.505226,48.522247,-0.27261865,-2.0349696,-86.301407,-0.29373053,-79.849014,169.59872,-1.0526042,63.49865
155060625,-32.536171,48.826962,-0.2700105,-2.0372274,-80.497414,-88.841072,-75.833679,76.107895,-1.0539734,63.486221
155061562.5,-32.547966,48.459869,-0.27161533,-2.0230298,-84.627289,159.19556,-76.545128,-134.86206,-1.0526816,63.479286
155062500,-32.541428,48.656815,-0.27076283,-2.0307014,-87.672691,47.752567,-87.239609,-118.2769,-1.0529319,63.463802
155063437.5,-32.561863,48.625954,-0.27029228,-2.0249689,-91.482407,117.17922,-78.598145,69.318787,-1.0529194,63.467869
155064375,-32.494003,48.603004,-0.27253518,-2.0401359,-79.797188,-162.69926,-80.119186,-173.87535,-1.0532409,63.448429
155065312.5,-32.526588,48.570454,-0.27169025,-2.0314777,-79.845169,98.906082,-80.536308,-131.71368,-1.052837,63.45834
155066250,-32.524975,48.633129,-0.27140349,-2.0338137,-84.770653,158.13264,-83.882286,-96.420288,-1.0524435,63.442112
155067187.5,-32.528828,48.616493,-0.27137265,-2.0323915,-85.810493,165.35446,-78.872559,-105.63805,-1.0532281,63.442081
155068125,-32.53846,48.810837,-0.27002624,-2.0361891,-73.261299,-107.30783,-84.844688,18.588783,-1.0529294,63.435505
155069062.5,-32.493523,48.852818,-0.27119875,-2.0480645,-81.318283,-149.26833,-84.00647,-62.540356,-1.053838,63.422707
155070000,-32.517979,48.64579,-0.27155393,-2.0358491,-88.368584,143.11612,-94.314095,-152.93491,-1.0528059,63.428032
155070937.5,-32.495701,48.65802,-0.27218485,-2.041461,-82.991287,-4.3233118,-82.295464,19.785021,-1.0517323,63.418682
155071875,-32.502197,48.567001,-0.27247253,-2.0370841,-83.393074,-117.26855,-74.97271,86.677605,-1.0528197,63.400188
155072812.5,-32.526646,48.637997,-0.27132514,-2.0335743,-88.363968,-165.66713,-78.953606,11.181514,-1.0530423,63.40794
155073750,-32.512566,48.724369,-0.27129921,-2.0395734,-84.02607,-115.7606,-84.122269,-29.214157,-1.0541511,63.406887
155074687.5,-32.546318,48.666824,-0.27055672,-2.02987,-78.181686,22.289272,-96.024796,-151.69005,-1.0539877,63.390495
155075625,-32.538975,48.653316,-0.27085814,-2.031167,-77.635826,-134.10008,-81.891296,-152.47289,-1.05478,63.389217
155076562.5,-32.51313,48.675053,-0.27154768,-2.0379007,-94.625626,148.53943,-89.157875,48.787647,-1.0546142,63.38361
155077500,-32.499084,48.870552,-0.27092922,-2.0473065,-78.655258,-108.20199,-81.284004,104.81435,-1.0536102,63.381477
155078437.5,-32.531685,48.623196,-0.27124739,-2.0319321,-82.499451,-75.337914,-82.921616,140.20238,-1.0540117,63.369896
155079375,-32.524796,48.407097,-0.27262366,-2.0267799,-98.517685,-138.6189,-87.974052,101.50598,-1.0542318,63.364033
155080312.5,-32.515511,48.844677,-0.2705574,-2.0426314,-80.802994,-60.172306,-86.132278,1.7471931,-1.0538303,63.363384
155081250,-32.522053,48.722782,-0.27101165,-2.0372963,-84.357445,-169.34579,-83.319839,63.333046,-1.0536765,63.347137
155082187.5,-32.544006,48.580647,-0.27109146,-2.0277245,-85.558952,-47.466366,-76.118698,-21.559303,-1.0545849,63.346584
155083125,-32.537975,49.028584,-0.26886591,-2.0430551,-77.68576,15.406825,-81.871643,104.0323,-1.0527519,63.327042
155084062.5,-32.520145,48.734425,-0.27100834,-2.0381069,-84.400803,78.081787,-83.712524,-18.400021,-1.0536444,63.334957
155085000,-32.513649,48.637527,-0.27173373,-2.0366054,-77.929832,-171.1125,-80.312798,163.22853,-1.0536489,63.328598
155085937.5,-32.518307,48.754646,-0.27095664,-2.0391695,-95.264275,-158.03119,-81.650963,53.842789,-1.0522428,63.318886
155086875,-32.543568,48.533924,-0.27135584,-2.0263684,-77.222084,-139.6393,-99.430702,33.923748,-1.0524591,63.315807
155087812.5,-32.511711,48.688568,-0.27151904,-2.0386553,-81.106285,179.43658,-76.841797,-76.2714,-1.0530943,63.318005
155088750,-32.504295,48.501854,-0.27275777,-2.0345483,-83.314453,-74.853867,-75.379715,-92.989731,-1.053085,63.300205
155089687.5,-32.511021,48.763798,-0.27113453,-2.0411673,-78.410965,-161.06232,-85.585609,169.80481,-1.0531876,63.309475
155090625,-32.521324,48.528118,-0.27208254,-2.0313845,-79.503708,-83.606476,-81.171104,126.41616,-1.0542824,63.294491
155091562.5,-32.49984,48.691898,-0.27187222,-2.0415485,-96.341042,6.8435802,-77.322357,-68.829582,-1.0541297,63.275345
155092500,-32.499924,48.697624,-0.27183872,-2.0417087,-79.741318,62.700188,-78.203995,-155.11166,-1.0540162,63.279305
155093437.5,-32.511337,48.464203,-0.27273932,-2.0317175,-103.60178,-111.44537,-75.183357,-42.44595,-1.0533863,63.272942
155094375,-32.528511,48.721676,-0.27081636,-2.035748,-88.981552,104.40683,-82.396324,-39.243313,-1.0534235,63.272976
155095312.5,-32.538074,48.786411,-0.27016985,-2.0355201,-82.930428,-108.51621,-93.660454,-15.049603,-1.0539778,63.266369
155096250,-32.536812,48.628498,-0.27105892,-2.0308986,-91.292412,-161.50882,-81.211418,-178.05122,-1.0547312,63.262478
155097187.5,-32.513451,48.740135,-0.2711865,-2.0398579,-78.558273,-51.643616,-82.907227,-57.438492,-1.053985,63.258789
155098125,-32.547901,48.943985,-0.26901558,-2.0381038,-77.833427,120.77695,-88.89653,-72.934082,-1.0549252,63.251705
155099062.5,-32.520119,48.832802,-0.27047816,-2.0411785,-85.974709,-137.39749,-76.624535,-29.897572,-1.054384,63.237129
155100000,-32.516178,48.696297,-0.2713379,-2.0378489,-89.642914,-9.7198181,-77.427643,-115.21075,-1.0533818,63.245987
155100937.5,-32.517384,48.765072,-0.27092913,-2.0397115,-78.922813,-110.6142,-88.928993,63.87252,-1.0533221,63.225067
155101875,-32.523102,48.695084,-0.27112827,-2.0361865,-82.806259,-40.214687,-81.089493,-107.18523,-1.0531536,63.217861
155102812.5,-32.534603,48.760643,-0.27041671,-2.0355327,-100.73235,71.179688,-85.167244,24.786184,-1.0540302,63.217876
155103750,-32.501766,48.587894,-0.27237332,-2.0378392,-92.422974,2.0296419,-89.412399,-113.61079,-1.0545022,63.20845
155104687.5,-32.482342,48.793228,-0.27187121,-2.0488405,-75.364319,75.74334,-84.175133,-96.234802,-1.0533584,63.204632
155105625,-32.491371,48.826439,-0.27140892,-2.0477483,-75.279747,-154.5112,-83.100456,69.705299,-1.0539024,63.202522
155106562.5,-32.514931,48.689114,-0.27141556,-2.0379174,-96.088554,64.756645,-81.341423,48.633591,-1.0538789,63.190235
155107500,-32.522266,48.907703,-0.27000657,-2.0430028,-89.972313,-58.662315,-74.417931,-107.78927,-1.0544655,63.188313
155108437.5,-32.480076,48.510757,-0.27347082,-2.0405104,-91.015106,1.80788,-83.770798,-176.08073,-1.0544451,63.176163
155109375,-32.501175,48.627178,-0.2721799,-2.0392089,-77.11705,-98.30085,-82.633347,55.030418,-1.0537679,63.167175
155110312.5,-32.523457,48.498459,-0.27217522,-2.0299573,-78.440292,15.427711,-73.183983,97.418488,-1.0534536,63.171524
155111250,-32.494015,48.795902,-0.27149174,-2.0461717,-86.629745,63.410267,-96.468201,-83.192886,-1.0527831,63.16275
155112187.5,-32.536133,48.61087,-0.27117488,-2.0305076,-86.905632,8.9770947,-77.632523,-59.786499,-1.054993,63.150105
155113125,-32.500389,48.707684,-0.27176976,-2.0419135,-83.858681,104.21463,-77.459885,3.6277249,-1.052496,63.151493
155114062.5,-32.522076,48.583969,-0.27175874,-2.0329566,-76.298843,-92.496933,-89.651382,-141.38734,-1.0538019,63.139381
155115000,-32.538322,48.698814,-0.27063376,-2.0327368,-84.870018,175.64403,-80.810333,-19.126259,-1.0540241,63.137066
155115937.5,-32.530891,48.837242,-0.27011913,-2.0387859,-75.659554,-117.91383,-81.893852,111.12432,-1.0545965,63.134636
155116875,-32.515858,48.69767,-0.27134049,-2.037967,-78.435455,-112.55893,-76.8722,20.686661,-1.0549233,63.132095
155117812.5,-32.552177,48.667339,-0.27037159,-2.028517,-77.600464,101.97654,-87.154343,80.578819,-1.0551944,63.119877
155118750,-32.472012,48.899937,-0.27161482,-2.0546181,-82.40596,17.555513,-76.054878,45.921738,-1.0550677,63.120701
155119687.5,-32.50518,48.725403,-0.27152431,-2.0413413,-82.035988,42.692444,-81.226967,111.6813,-1.0537297,63.108646
155120625,-32.497173,48.701351,-0.27190465,-2.0424721,-85.436615,21.960701,-77.303467,3.0181131,-1.0529779,63.100929
155121562.5,-32.505642,48.781422,-0.27120703,-2.0429814,-74.800758,114.68018,-74.859154,-2.5151038,-1.0542716,63.100826
155122500,-32.515442,48.749222,-0.27107525,-2.0396731,-81.896271,-111.52347,-82.500671,-108.15842,-1.0543902,63.084503
155123437.5,-32.485741,48.81958,-0.27162203,-2.0488622,-90.068832,5.5279827,-82.911949,-26.882757,-1.0556453,63.081142
155124375,-32.496033,48.875668,-0.2709966,-2.0481856,-83.462067,-88.882187,-75.949738,128.05792,-1.0554868,63.087933
155125312.5,-32.4907,48.577435,-0.27277696,-2.0401103,-87.247192,-92.590042,-80.358788,32.132408,-1.0535612,63.072063
155126250,-32.521103,48.694,-0.27119648,-2.0366213,-76.564613,-171.03815,-90.713753,-134.24139,-1.0539433,63.065338
155127187.5,-32.508537,48.671295,-0.27171141,-2.0388608,-83.464012,152.67641,-82.21936,-119.52151,-1.0553341,63.063232
155128125,-32.498344,48.578575,-0.27253091,-2.0383503,-79.557968,-45.140511,-78.588318,-153.31706,-1.0540901,63.059395
155129062.5,-32.511406,48.542732,-0.27231455,-2.0341635,-79.004799,-66.807327,-80.481934,140.32513,-1.055988,63.050529
155130000,-32.509045,48.882416,-0.27055457,-2.0453286,-76.102325,28.628813,-76.172234,-83.089882,-1.0538567,63.049252
155130937.5,-32.492184,48.828037,-0.27137494,-2.0476072,-76.129578,-133.06273,-74.350006,154.79417,-1.0550771,63.03783
155131875,-32.492901,48.649315,-0.27231961,-2.0418468,-80.565987,-121.8877,-78.873558,37.789806,-1.0556417,63.032387
155132812.5,-32.538788,48.722359,-0.27049252,-2.0333607,-81.071388,-30.399195,-87.45105,17.07885,-1.0546802,63.029274
155133750,-32.510937,48.530499,-0.27239513,-2.03389,-87.290627,26.512596,-78.905861,-33.909286,-1.0543408,63.023132
155134687.5,-32.496731,48.7141,-0.27184954,-2.0429749,-87.899117,-32.490784,-83.016556,146.98314,-1.0542791,63.019146
155135625,-32.523342,48.792297,-0.27059647,-2.0391598,-84.348717,-166.97902,-81.093536,-168.55574,-1.0558174,63.012089
155136562.5,-32.518661,48.798428,-0.27070922,-2.040451,-77.638008,147.96335,-84.585083,-35.774719,-1.0544562,63.006119
155137500,-32.512238,48.79137,-0.27094758,-2.0417409,-76.227989,-36.441082,-82.19458,44.661152,-1.0553242,63.004597
155138437.5,-32.492634,49.043549,-0.27019104,-2.0542157,-92.080551,95.468277,-84.696442,23.342197,-1.0549742,62.992069
155139375,-32.494598,48.705105,-0.27196488,-2.043195,-77.291649,-135.53362,-85.941101,-52.092232,-1.0554817,62.985771
155140312.5,-32.503647,48.677116,-0.27183303,-2.0401919,-85.923012,-142.70937,-86.809273,-49.556961,-1.0553225,62.986912
155141250,-32.471848,48.784458,-0.27224734,-2.0510433,-75.955864,113.62634,-82.413498,-79.429283,-1.0547966,62.978859
155142187.5,-32.497784,48.917866,-0.27071324,-2.049088,-82.581253,3.8728924,-90.183075,67.085548,-1.0536449,62.967236
155143125,-32.496742,48.662163,-0.27212986,-2.0413465,-91.348465,-168.80753,-79.167435,18.526312,-1.0551159,62.963928
155144062.5,-32.477886,48.788189,-0.27203795,-2.0497339,-80.340645,-32.23917,-83.723961,-29.164644,-1.0559523,62.957577
155145000,-32.519276,48.798702,-0.27068859,-2.0403149,-89.172897,-87.204063,-84.169968,-134.39734,-1.0554985,62.956818
155145937.5,-32.492172,48.672745,-0.27221581,-2.0427527,-75.974884,67.667091,-82.151428,171.86076,-1.053934,62.945229
155146875,-32.499668,48.713097,-0.27176312,-2.0422525,-75.858833,-95.777405,-85.120239,150.05783,-1.0562502,62.939804
155147812.5,-32.496845,48.630672,-0.27229676,-2.0403359,-89.383247,-11.145436,-86.480774,136.47559,-1.0548567,62.930058
155148750,-32.511967,48.697933,-0.27146056,-2.0388885,-87.727592,-20.526169,-78.760864,-9.7771053,-1.0555032,62.920654
155149687.5,-32.515377,48.838768,-0.27059352,-2.042479,-94.339546,-165.17451,-81.251442,104.36644,-1.0549366,62.920284
155150625,-32.459175,48.680077,-0.27321163,-2.0507607,-79.516052,-14.513534,-82.833092,-147.64259,-1.0548259,62.910217
155151562.5,-32.488609,48.911671,-0.27103284,-2.0510607,-76.772179,110.68911,-78.136703,-109.56343,-1.054316,62.90517
155152500,-32.493801,48.746567,-0.27176547,-2.0446794,-87.805557,-78.678169,-79.71981,125.95075,-1.0540034,62.902927
155153437.5,-32.52597,48.923321,-0.26980716,-2.0426168,-82.61969,-86.265831,-82.159798,-175.5647,-1.0555466,62.888866
155154375,-32.522129,48.771301,-0.27074757,-2.0387907,-85.081779,80.631104,-83.165878,31.726686,-1.0552611,62.89579
155155312.5,-32.506954,48.688213,-0.27166966,-2.0397618,-78.649788,2.9418471,-73.199142,45.540493,-1.054629,62.879944
155156250,-32.489239,48.756256,-0.27185583,-2.0460577,-81.559875,34.058575,-85.468132,-144.64967,-1.0550575,62.877064
155157187.5,-32.479568,48.706593,-0.27242762,-2.0467811,-84.726181,75.363182,-78.490997,92.608734,-1.0551804,62.871456
155158125,-32.487167,48.850639,-0.27140906,-2.0494964,-80.792213,-79.711304,-76.931198,1.9067942,-1.0547773,62.86351
155159062.5,-32.490822,48.687172,-0.27218011,-2.0435224,-78.399071,175.93124,-74.707687,-152.22139,-1.0554888,62.87162
155160000,-32.513042,48.822193,-0.2707558,-2.0425117,-74.549561,-165.52283,-78.457245,156.19104,-1.0555013,62.85849
