Frequency,admitance_abs,admitance_r,admitance_i,impedance_abs,impedance_r,impedance_i
150189000,0.0004618507896010311,0.00029786220208959487,0.00035296495636455644,2165.201451455454,1396.4069929494578,-1654.7340678872413
150190000,0.00046185475141558734,0.00029786381537062827,0.0003529687789281175,2165.1828782425528,1396.3905992344396,-1654.7235994583466
150191000,0.0004618587138659388,0.0002978654284983539,0.0003529726024486761,2165.164302367725,1396.3742013132214,-1654.7131310757102
150192000,0.0004618626769523534,0.0002978670414727178,0.0003529764269266209,2165.145723829861,1396.3577991841898,-1654.7026627392054
150193000,0.00046186664067509914,0.0002978686542936659,0.00035298025236234063,2165.1271426278477,1396.3413928457317,-1654.6921944487046
150194000,0.0004618706050344445,0.00029787026696114416,0.0003529840787562246,2165.108558760573,1396.3249822962302,-1654.6817262040809
150195000,0.0004618745700306579,0.00029787187947509844,0.0003529879061086619,2165.089972226925,1396.3085675340708,-1654.671258005208
150196000,0.0004618785356640078,0.0002978734918354746,0.0003529917344200422,2165.0713830257896,1396.2921485576362,-1654.6607898519578
150197000,0.00046188250193476306,0.00029787510404221865,0.0003529955636907549,2165.0527911560534,1396.2757253653094,-1654.6503217442034
150198000,0.0004618864688431923,0.0002978767160952762,0.00035299939392119,2165.034196616602,1396.2592979554727,-1654.6398536818174
150199000,0.0004618904363895649,0.00029787832799459314,0.0003530032251117379,2165.0155994063184,1396.242866326504,-1654.6293856646714
150200000,0.00046189440457414965,0.0002978799397401152,0.00035300705726278844,2164.9969995240895,1396.2264304767873,-1654.618917692639
150201000,0.000461898373397216,0.000297881551331788,0.0003530108903747324,2164.9783969687983,1396.2099904046993,-1654.6084497655925
150202000,0.00046190234285903336,0.0002978831627695573,0.00035301472444796046,2164.959791739327,1396.1935461086186,-1654.597981883403
150203000,0.00046190631295987155,0.0002978847740533689,0.0003530185594828636,2164.941183834558,1396.177097586923,-1654.587514045943
150204000,0.0004619102837,0.0002978863851831684,0.00035302239547983295,2164.9225732533737,1396.1606448379891,-1654.577046253084
150205000,0.00046191425507968877,0.00029788799615890123,0.00035302623243925967,2164.9039599946564,1396.1441878601934,-1654.5665785046988
150206000,0.00046191822709920795,0.00029788960698051324,0.0003530300703615356,2164.885344057285,1396.1277266519098,-1654.556110800658
150207000,0.00046192219975882756,0.0002978912176479498,0.00035303390924705237,2164.866725440142,1396.1112612115141,-1654.5456431408347
150208000,0.00046192617305881807,0.00029789282816115653,0.0003530377490962019,2164.8481041421046,1396.0947915373781,-1654.5351755250988
150209000,0.0004619301469994501,0.00029789443852007896,0.0003530415899093766,2164.8294801620527,1396.0783176278749,-1654.5247079533224
150210000,0.0004619341215809938,0.0002978960487246624,0.0003530454316869685,2164.810853498865,1396.061839481376,-1654.5142404253766
150211000,0.0004619380968037205,0.00029789765877485247,0.00035304927442937053,2164.7922241514198,1396.0453570962534,-1654.5037729411335
150212000,0.000461942072667901,0.00029789926867059474,0.00035305311813697544,2164.773592118593,1396.0288704708762,-1654.4933055004624
150213000,0.00046194604917380617,0.0002979008784118343,0.0003530569628101761,2164.754957399262,1396.0123796036135,-1654.4828381032355
150214000,0.0004619500263217073,0.0002979024879985165,0.00035306080844936587,2164.736319992302,1395.9958844928335,-1654.472370749323
150215000,0.0004619540041118761,0.0002979040974305871,0.0003530646550549382,2164.7176798965897,1395.9793851369052,-1654.461903438596
150216000,0.0004619579825445837,0.00029790570670799096,0.00035306850262728674,2164.6990371109987,1395.9628815341932,-1654.4514361709253
150217000,0.0004619619616201019,0.0002979073158306735,0.0003530723511668052,2164.680391634404,1395.9463736830648,-1654.4409689461809
150218000,0.00046196594133870257,0.00029790892479858005,0.00035307620067388795,2164.66174346568,1395.9298615818855,-1654.4305017642344
150219000,0.0004619699217006577,0.0002979105336116558,0.000353080051148929,2164.6430926036983,1395.913345229018,-1654.4200346249545
150220000,0.00046197390270623953,0.000297912142269846,0.00035308390259232306,2164.6244390473316,1395.8968246228264,-1654.409567528212
150221000,0.00046197788435572003,0.0002979137507730958,0.0003530877550044646,2164.605782795452,1395.8802997616735,-1654.3991004738766
150222000,0.00046198186664937177,0.00029791535912135017,0.00035309160838574866,2164.587123846931,1395.8637706439201,-1654.388633461819
150223000,0.0004619858495874675,0.00029791696731455453,0.0003530954627365704,2164.5684622006384,1395.8472372679282,-1654.3781664919084
150224000,0.0004619898331702798,0.0002979185753526538,0.0003530993180573252,2164.549797855445,1395.830699632057,-1654.3676995640146
