Frequency,admitance_abs,admitance_r,admitance_i,impedance_abs,impedance_r,impedance_i
150153750.0,0.0004502011987686613,0.00030914182909902113,0.00032728038265996225,2221.229092092808,1525.2620967150756,-1614.755156636378
150154687.5,0.00044915429437862646,0.00030794826314653587,0.0003269670432685744,2226.406409813834,1526.4642808525057,-1620.738196298702
150155625.0,0.00044813641511891745,0.0003077384175824307,0.00032576573315727393,2231.4633809320085,1532.3615456666973,-1622.127280395247
150156562.5,0.0004481537569144477,0.00030836556936598465,0.0003251960415904935,2231.3770320369813,1535.3655711640474,-1619.1652238070906
150157500.0,0.00044910065552202183,0.0003079069590306396,0.000326932261134954,2226.6723232404015,1526.6241440011042,-1620.95291666282
150158437.5,0.00045131033947905876,0.00030864633876158187,0.0003292695857345073,2215.7701974084966,1515.3416599242198,-1616.5943280309375
150159375.0,0.000449268317149198,0.0003073265846417237,0.0003277077831949155,2225.8413554408357,1522.6095311207241,-1623.5855244892475
150160312.5,0.0004502872911880141,0.0003088162534546301,0.0003277059142091962,2220.804405475524,1523.0731792253255,-1616.2364610736747
150161250.0,0.00044955310597325464,0.00030787105670368616,0.00032758725178852114,2224.431300135476,1523.3751159494975,-1620.9327145592006
150162187.5,0.0004516234332044625,0.00031017560698291905,0.00032826029039797566,2214.2340863594154,1520.7390742895016,-1609.4052495021333
150163125.0,0.0004492791193554938,0.0003072956589465891,0.00032775159050938205,2225.7878386036723,1522.3831045613806,-1623.724479529104
150164062.5,0.00044863110046308767,0.0003077932597371661,0.00032639419964682336,2229.0028465877535,1529.2565571278658,-1621.6744656612605
150165000.0,0.00044998289230249695,0.00030706628620086275,0.0003289299305987985,2222.306707890989,1516.492025062627,-1624.4688491500037
150165937.5,0.0004470648071580203,0.0003062950236320527,0.00032565365082780535,2236.8121668019294,1532.4946730796787,-1629.3522475313775
150166875.0,0.0004486219495177034,0.00030709035445506186,0.0003270430671788186,2229.0483135634263,1525.826450189411,-1624.9646236464152
150167812.5,0.00045016584843167435,0.00030756529112429295,0.00032871398325875665,2221.4035193559343,1517.7220184861183,-1622.0830652002237
150168750.0,0.000449505895263392,0.0003082068568269639,0.00032720648416769945,2224.6649277292786,1525.357046689808,-1619.3887491218604
150169687.5,0.00044743819618753164,0.00030689501195102606,0.00032560158329948517,2234.9455377762974,1532.9349245773274,-1626.3739034543337
150170625.0,0.0004487221312520803,0.0003065309444052737,0.0003277046401829247,2228.5506560813137,1522.3669386608406,-1627.524786537174
150171562.5,0.000449597600808175,0.00030799462405884813,0.0003275321575102451,2224.2111572714302,1523.684908415671,-1620.3393385328407
150172500.0,0.00044752982887906966,0.0003062320255769875,0.00032635087597177465,2234.487927887888,1528.9969966880926,-1629.449135136013
150173437.5,0.0004488137953527406,0.00030771960917534046,0.00032671465383099583,2228.0955049834683,1527.6461755369683,-1621.9453571852569
150174375.0,0.00044999137441422934,0.0003080001097273019,0.0003280673245771013,2222.2648185240523,1521.0465063680726,-1620.1476627502877
150175312.5,0.00044834556379329455,0.00030656014588360586,0.00032716146094696036,2230.4224258167187,1525.0705693514562,-1627.557665978125
150176250.0,0.0004496582363791795,0.00030835782969357924,0.00032727355287328014,2223.9112265625927,1525.0703395895353,-1618.6233666098472
150177187.5,0.0004500968694679935,0.00030891314323736426,0.00032735280942753443,2221.7439574328946,1524.8404419485105,-1615.8613303708494
150178125.0,0.00045075280194005165,0.0003080058506251315,0.00032910558250734157,2218.5108904391664,1515.9402914187795,-1619.7887528472124
150179062.5,0.0004494128340763111,0.00030910427234867274,0.0003262306611100488,2225.125595390051,1530.4321013909005,-1615.2280019527159
150180000.0,0.0004492795367192255,0.00030862568725764633,0.00032650005708940907,2225.7857709307323,1528.9693990026594,-1617.5212131502824
150180937.5,0.0004485860021164203,0.0003071718859294506,0.00032691716655651107,2229.226938161253,1526.4761707433177,-1624.5994096935449
150181875.0,0.00044941890174476283,0.0003091604573590277,0.00032618577659215245,2225.095553653222,1530.6689513153872,-1614.9621618992785
150182812.5,0.0004485811684228539,0.0003058792226136623,0.00032812035267089785,2229.2509592318547,1520.085100357639,-1630.6137270693052
150183750.0,0.0004490032026848795,0.00030743762518911074,0.00032723994658256326,2227.155606063323,1524.958900872848,-1623.1828129536
150184687.5,0.0004498996319614551,0.00030883844735504735,0.0003271520934892155,2222.717977430351,1525.8086921852669,-1616.2868068644113
150185625.0,0.00044870279613881366,0.00030780394244120325,0.00032648266765701703,2228.646686860893,1528.8209532620951,-1621.5956794845054
150186562.5,0.0004481435469349434,0.00030507817526551317,0.00032826810024139813,2231.4278691268873,1519.06670799093,-1634.5356134969225
150187500.0,0.0004506634504570708,0.00030931355897422587,0.00032775397451834326,2218.9507469171836,1522.980290550212,-1613.776146756395
150188437.5,0.00045009182319211057,0.0003100128995570627,0.0003263045378363909,2221.7688668677843,1530.3033138402604,-1610.7230256727798
150189375.0,0.00044910694195316033,0.0003078831997223381,0.0003269632710859955,2226.641155113392,1526.463609064527,-1621.0612831865424
150190312.5,0.00044976711422210417,0.0003082171185830142,0.0003275555904698674,2223.3728709347306,1523.6364735122465,-1619.2340225525497
150191250.0,0.0004483149959027,0.0003070365050549027,0.0003266724967224952,2230.5745048444796,1527.6486543864337,-1625.3467969678084
150192187.5,0.0004492808788798514,0.00030709139535719225,0.0003279453964071219,2225.7791217227445,1521.3592395716728,-1624.6718939117443
150193125.0,0.00044810652989726434,0.00030680818373621417,0.00032660098060026296,2231.6122021906067,1527.9332945999388,-1626.5032641279836
150194062.5,0.00044815573471565924,0.0003054218580308526,0.00032796501520057593,2231.3671845222743,1520.6952821395023,-1632.9376506901667
150195000.0,0.0004493319030038744,0.00030656525467475683,0.000328507083155424,2225.526372186729,1518.407783898063,-1627.0849501782004
150195937.5,0.000448763861960979,0.00030681502257871065,0.0003274958713055142,2228.3434223742693,1523.4944152172638,-1626.185467540673
150196875.0,0.0004495393216177361,0.0003072939167123289,0.00032810981459281387,2224.4995085220094,1520.6126223584379,-1623.6179711184695
150197812.5,0.0004491344598435072,0.00030810329420838617,0.00032679370115848254,2226.5047316752452,1527.3676454011659,-1620.0220356383907
150198750.0,0.0004491883544078666,0.0003077424691920783,0.0003272075035680109,2226.2375909505804,1525.2128567546797,-1621.6841717645495
150199687.5,0.00044861647653834295,0.0003073829609417915,0.00032676055200151486,2229.0755072490742,1527.317576180206,-1623.6005169094824
150200625.0,0.0004485175083757697,0.00030725112788954973,0.00032674867976811807,2229.5673665479317,1527.336336452798,-1624.2580944315546
150201562.5,0.0004504928083120418,0.0003075769332565231,0.00032915072606540355,2219.791263143422,1515.5771115314992,-1621.8813985398895
150202500.0,0.0004500852059179771,0.0003083427627599473,0.00032787411187800515,2221.8015319130877,1522.1038453310375,-1618.5184371022199
150203437.5,0.000449615171090727,0.00030819235209383965,0.00032737024328092265,2224.12423845502,1524.5439310588902,-1619.4117544202984
150204375.0,0.00044890230275080586,0.0003074156101207462,0.0003271221791151825,2227.656204639955,1525.5352603277065,-1623.3281663199725
